Cartório,Qtd. Nascimentos informados por arquivo,Qtd. Casamentos informados por arquivo,Qtd. Óbitos informados por arquivo,Qtd. Nascimentos informados on-line,Qtd. Casamentos informados on-line,Qtd. Óbitos informados on-line,Qtd. Nascimentos informados por outros meios,Qtd. Casamentos informados por outros meios,Qtd. Óbitos informados por outros meios,Qtd. Nascimentos informados pelo SISOBI,Qtd. Casamentos informados pelo SISOBI,Qtd. Óbitos informados pelo SISOBI
123455,34,33,4,0,0,0,0,0,0,0,0,0
123463,37,16,12,0,0,0,0,0,0,0,0,0
123471,120,73,39,0,0,0,0,0,0,0,0,0
123489,92,47,30,0,0,0,0,0,0,0,0,0
123497,145,82,44,1,0,0,0,0,0,0,0,0
123505,28,12,16,9,5,7,0,0,0,0,0,0
123513,88,64,26,1,1,0,0,0,0,0,0,0
123521,3898,3651,1638,69,90,127,0,0,0,0,0,0
123539,472,299,159,0,0,0,0,0,0,0,0,0
123547,754,494,490,0,0,2,0,0,0,0,0,0
123687,2228,1372,1860,3,14,5,0,0,0,0,0,0
123711,166,151,103,0,0,0,0,0,0,0,0,0
123729,24,15,8,0,2,0,0,0,0,0,0,0
123737,266,178,111,0,0,0,0,0,0,0,0,0
123752,120,143,31,0,0,0,0,0,0,0,0,0
124073,809,692,288,0,0,1,0,0,0,0,0,0
124081,3929,2369,2219,0,1,1,0,0,0,0,0,0
124099,1340,599,851,0,0,0,0,0,0,0,0,0
124107,152,114,35,1,2,4,0,0,0,0,0,0
124115,698,622,845,0,0,0,0,0,0,0,0,0
124123,8642,3206,1612,4,25,0,0,0,0,0,0,0
124131,306,203,56,0,0,0,0,0,0,0,0,0
124149,434,403,148,2,0,1,0,0,0,0,0,0
124156,150,72,34,0,0,0,0,0,0,0,0,0
124164,144,81,35,5,8,2,0,0,0,0,0,0
124172,108,49,36,0,0,0,0,0,0,0,0,0
124180,338,141,73,0,0,0,0,0,0,0,0,0
124198,108,67,45,1,0,0,0,0,0,0,0,0
124206,93,78,21,0,0,0,0,0,0,0,0,0
124214,41,19,16,0,0,0,0,0,0,0,0,0
124222,382,142,273,2,0,1,0,0,0,0,0,0
124230,9,16,6,2,2,0,0,0,0,0,0,0
124248,15,8,6,0,0,0,0,0,0,0,0,0
124255,24,28,16,1,0,0,0,0,0,0,0,0
124263,41,32,8,0,0,0,0,0,0,0,0,0
124271,81,44,10,0,0,0,0,0,0,0,0,0
124289,151,80,76,0,0,0,0,0,0,0,0,0
124297,139,61,14,0,0,0,0,0,0,0,0,0
124305,98,164,39,0,0,0,0,0,0,0,0,0
124313,1,0,0,0,0,0,0,0,0,0,0,0
124321,16422,6542,4639,21,14,56,0,0,0,0,0,0
124339,44,22,10,1,0,0,0,0,0,0,0,0
124446,19,45,43,1,0,2,0,0,0,0,0,0
124453,85,46,33,0,0,0,0,0,0,0,0,0
124461,45,44,17,0,0,0,0,0,0,0,0,0
124479,131,69,50,0,0,1,0,0,0,0,0,0
124487,22,11,4,1,1,0,0,0,0,0,0,0
124503,155,118,125,101,2,3,0,0,0,0,0,0
124511,113,56,17,0,0,0,0,0,0,0,0,0
124529,7035,3405,6351,0,0,9,0,0,0,0,0,0
124545,43,36,11,0,0,0,0,0,0,0,0,0
124552,90,60,49,0,0,0,0,0,0,0,0,0
124560,113,126,49,0,0,0,0,0,0,0,0,0
124578,506,243,186,0,0,0,0,0,0,0,0,0
124586,51,66,19,0,0,0,0,0,0,0,0,0
124610,405,257,66,0,0,0,0,0,0,0,0,0
124636,122,153,112,0,1,0,0,0,0,0,0,0
125161,1408,926,368,111,36,22,0,0,0,0,0,0
125237,5112,2277,1310,2,1,1,0,0,0,0,0,0
125294,1441,971,534,0,0,2,0,0,0,0,0,0
125930,591,298,151,0,0,0,0,0,0,0,0,0
126003,155,165,81,2,0,0,0,0,0,0,0,0
126243,179,159,98,4,3,4,0,0,0,0,0,0
126250,159,51,18,0,0,0,0,0,0,0,0,0
126359,986,507,427,0,0,0,0,0,0,0,0,0
126367,1897,1022,1177,0,0,0,0,0,0,0,0,0
126375,227,119,45,0,0,0,0,0,0,0,0,0
126383,2,0,0,0,0,0,0,0,0,0,0,0
126391,2266,1262,790,0,0,0,0,0,0,0,0,0
126409,512,377,181,32,0,0,0,0,0,0,0,374
126516,0,0,0,76,17,17,0,0,0,0,0,0
126540,0,0,0,143,24,37,0,0,0,0,0,0
126607,0,0,0,141,38,41,0,0,0,0,0,0
126680,0,0,0,35,7,10,0,0,0,0,0,0
126706,8345,2422,2587,7,0,12,0,0,0,0,0,0
126714,0,0,0,176,52,59,0,0,0,0,0,0
126722,0,0,0,97,8,34,0,0,0,0,0,0
126730,0,0,0,564,108,108,0,0,0,0,0,0
126748,0,0,0,127,10,26,0,0,0,0,0,0
126755,0,0,0,77,12,7,0,0,0,0,0,0
126763,0,0,0,291,26,68,0,0,0,0,0,0
126771,0,0,0,30,8,14,0,0,0,0,0,0
126789,0,0,0,95,58,27,0,0,0,0,0,0
126797,0,0,0,102,33,45,0,0,0,0,0,0
126805,0,0,0,0,51,85,0,0,0,0,0,0
126813,0,0,0,71,25,22,0,0,0,0,0,0
126821,0,0,0,171,29,41,0,0,0,0,0,0
126839,0,0,0,120,62,30,0,0,0,0,0,0
126847,0,0,0,80,16,24,0,0,0,0,0,0
126854,0,0,0,186,37,43,0,0,0,0,0,0
126862,361,33,50,46,10,1,0,0,0,0,0,0
126870,0,0,0,389,89,144,0,0,0,0,0,0
126888,0,0,0,595,217,102,0,0,0,0,0,0
126896,0,0,0,88,14,20,0,0,0,0,0,0
126904,0,0,0,126,16,42,0,0,0,0,0,0
126912,0,0,0,798,248,248,0,0,0,0,0,0
126920,0,0,0,103,25,22,0,0,0,0,0,0
126938,0,0,0,263,58,85,0,0,0,0,0,0
126946,1773,421,437,1,0,1,0,0,0,0,0,0
126953,0,0,0,65,48,20,0,0,0,0,0,0
126961,0,0,0,62,0,18,0,0,0,0,0,0
126979,0,0,0,400,23,45,0,0,0,0,0,0
126987,170,81,221,119,18,83,0,0,0,0,0,43
126995,6675,1541,2717,13,22,34,0,0,0,0,0,0
127001,0,0,0,81,25,19,0,0,0,0,0,0
127019,70,31,33,22,5,2,0,0,0,0,0,0
127043,0,0,0,162,29,43,0,0,0,0,0,0
127050,0,0,0,235,84,73,0,0,0,0,0,0
127068,0,0,0,305,45,75,0,0,0,0,0,0
127076,0,0,0,327,46,85,0,0,0,0,0,0
127084,0,0,0,27,2,17,0,0,0,0,0,0
127092,0,0,0,166,29,28,0,0,0,0,0,0
127100,0,0,0,54,23,29,0,0,0,0,0,0
127118,0,0,0,160,40,69,0,0,0,0,0,0
127126,0,0,0,93,28,14,0,0,0,0,0,0
127134,0,0,0,189,44,24,0,0,0,0,0,0
127142,0,0,0,169,64,57,0,0,0,0,0,0
127159,0,0,0,158,116,28,0,0,0,0,0,0
127167,0,0,0,198,118,61,0,0,0,0,0,0
127175,0,0,0,211,59,86,0,0,0,0,0,0
127183,0,0,0,450,137,112,0,0,0,0,0,0
127191,0,0,0,163,98,72,0,0,0,0,0,0
127209,0,0,0,183,71,58,0,0,0,0,0,0
127217,0,0,0,155,61,60,0,0,0,0,0,0
127233,0,0,0,275,63,35,0,0,0,0,0,0
127241,0,0,0,346,103,53,0,0,0,0,0,0
127266,0,0,0,126,102,53,0,0,0,0,0,0
127274,0,0,0,312,64,81,0,0,0,0,0,0
127282,0,0,0,72,17,31,0,0,0,0,0,0
127290,0,0,0,185,64,49,0,0,0,0,0,0
127308,0,0,0,118,41,40,0,0,0,0,0,0
127316,0,0,0,107,17,60,0,0,0,0,0,0
127324,0,0,0,153,26,43,0,0,0,0,0,0
127332,0,0,0,81,37,23,0,0,0,0,0,0
127340,0,0,0,50,18,14,0,0,0,0,0,0
127357,0,0,0,63,45,10,0,0,0,0,0,0
127365,0,0,0,48,22,13,0,0,0,0,0,0
127373,0,0,0,108,36,53,0,0,0,0,0,0
127381,0,0,0,165,23,21,0,0,0,0,0,0
127399,0,0,0,118,33,29,0,0,0,0,0,0
127407,0,0,0,201,16,41,0,0,0,0,0,0
127415,0,0,0,36,1,6,0,0,0,0,0,0
127423,0,0,0,217,87,105,0,0,0,0,0,0
127431,0,0,0,52,23,22,0,0,0,0,0,0
127449,0,0,0,223,68,43,0,0,0,0,0,0
127456,3571,1466,819,3,21,1,0,0,0,0,0,0
127464,0,0,0,86,26,22,0,0,0,0,0,0
127472,827,133,227,57,0,5,0,0,0,0,0,0
127480,0,0,0,181,52,54,0,0,0,0,0,0
127498,0,0,0,129,30,35,0,0,0,0,0,0
127506,0,0,0,45,12,16,0,0,0,0,0,0
127514,0,0,0,73,29,23,0,0,0,0,0,0
128132,0,0,0,344,81,122,0,0,0,0,0,0
128140,0,0,0,23,11,6,0,0,0,0,0,0
128405,0,0,0,718,100,448,0,0,0,0,0,0
128413,0,0,0,132,31,45,0,0,0,0,0,0
128421,0,0,0,155,65,51,0,0,0,0,0,0
128439,0,0,0,156,66,48,0,0,0,0,0,0
128447,0,0,0,58,55,23,0,0,0,0,0,0
128454,0,0,0,92,34,46,0,0,0,0,0,0
128462,0,0,0,59,17,20,0,0,0,0,0,0
128470,0,0,0,135,48,59,0,0,0,0,0,0
128488,0,0,0,89,17,25,0,0,0,0,0,0
128496,0,0,0,373,91,87,0,0,0,0,0,0
128504,0,0,0,210,23,43,0,0,0,0,0,0
128512,0,0,0,167,46,69,0,0,0,0,0,0
128520,0,0,0,232,111,64,0,0,0,0,0,0
128538,0,0,0,162,76,63,0,0,0,0,0,0
128561,0,0,0,202,51,67,0,0,0,0,0,0
128579,91,21,6,54,19,19,0,0,0,0,0,0
128587,0,0,0,103,21,123,0,0,0,0,0,0
128595,0,0,0,87,33,29,0,0,0,0,0,0
128603,0,0,0,190,40,32,0,0,0,0,0,0
128611,0,0,0,193,44,58,0,0,0,0,0,0
128629,0,0,0,52,31,24,0,0,0,0,0,0
128637,0,0,0,144,15,20,0,0,0,0,0,0
128645,0,0,0,0,0,20,0,0,0,0,0,0
128652,0,0,0,65,20,32,0,0,0,0,0,0
128918,0,0,0,106,24,36,0,0,0,0,0,0
128942,0,0,0,78,19,15,0,0,0,0,0,0
128959,0,0,0,79,10,22,0,0,0,0,0,0
128975,211,38,21,117,19,25,0,0,0,0,0,0
128991,0,0,0,197,76,57,0,0,0,0,0,0
129023,3086,815,1231,9,2,9,0,0,0,0,0,0
129031,0,0,0,55,7,27,0,0,0,0,0,0
129049,0,0,0,1085,136,301,0,0,0,0,0,0
129056,0,0,0,201,40,37,0,0,0,0,0,0
129114,0,0,0,107,8,109,0,0,0,0,0,0
129122,0,0,0,91,23,19,0,0,0,0,0,0
129130,0,0,0,59,20,21,0,0,0,0,0,0
129148,1137,221,374,193,175,264,0,0,0,0,0,0
129155,0,0,0,124,18,60,0,0,0,0,0,0
129163,0,0,0,236,28,53,0,0,0,0,0,0
129247,0,0,0,186,20,35,0,0,0,0,0,0
129262,0,0,0,349,137,81,0,0,0,0,0,0
129304,464,129,153,69,22,26,0,0,0,0,0,0
129379,201,17,6,841,166,61,0,0,0,0,0,0
129387,0,0,0,105,35,16,0,0,0,0,0,0
129403,71,29,54,0,0,0,0,0,0,0,0,0
129411,311,160,80,1,0,0,0,0,0,0,0,0
129437,9,2,3,4,1,2,0,0,0,0,0,0
129445,450,40,100,1,0,0,0,0,0,0,0,0
129452,214,137,74,0,0,0,0,0,0,0,0,0
129460,0,0,0,33,23,37,0,0,0,0,0,0
129478,129,48,54,0,0,0,0,0,0,0,0,0
129486,0,0,0,90,52,54,0,0,0,0,0,0
129494,14,4,9,0,0,0,0,0,0,0,0,0
129551,58,0,7,24,21,10,0,0,0,0,0,0
129577,189,43,85,24,7,10,0,0,0,0,0,0
129585,824,301,158,0,0,0,0,0,0,0,0,0
129619,0,0,0,18,9,1,0,0,0,0,0,0
129650,1270,620,235,0,0,0,0,0,0,0,0,0
129668,14,14,2,106,94,41,0,0,0,0,0,0
129676,191,33,53,0,0,0,0,0,0,0,0,0
129684,56,14,0,0,0,0,0,0,0,0,0,0
129742,206,346,217,0,1,2,0,0,0,0,0,0
129759,13711,866,4470,0,0,0,0,0,0,0,0,0
129767,0,0,0,115,47,40,0,0,0,0,0,0
129775,79,16,14,0,0,0,0,0,0,0,0,0
129809,3,0,0,0,0,81,0,0,0,0,0,0
129817,0,0,0,169,81,62,0,0,0,0,0,0
129874,0,0,0,1,0,4,0,0,0,0,0,0
129882,180,83,88,0,0,1,0,0,0,0,0,0
129890,2965,866,1674,6,3,3,0,0,0,0,0,0
129908,0,0,0,117,47,42,0,0,0,0,0,0
129924,661,243,157,0,0,19,0,0,0,0,0,0
129932,281,241,39,1,20,4,0,0,0,0,0,0
129940,122,28,18,0,0,0,0,0,0,0,0,0
129957,3077,1495,506,0,0,0,0,0,0,0,0,0
129965,80,55,23,25,24,9,0,0,0,0,0,0
129999,0,0,0,0,0,12,0,0,0,0,0,0
130005,187,13,58,176,14,51,0,0,0,0,0,0
130021,147,31,26,0,0,0,0,0,0,0,0,0
130039,0,0,0,334,194,85,0,0,0,0,0,0
130047,18,21,13,40,29,8,0,0,0,0,0,0
130112,143,64,36,0,0,0,0,0,0,0,0,0
130138,0,0,0,0,0,1,0,0,0,0,0,0
130161,627,420,180,1,1,0,0,0,0,0,0,0
130179,64,30,17,0,0,0,0,0,0,0,0,0
130286,19,11,3,0,0,0,0,0,0,0,0,0
130294,0,0,0,82,51,35,0,0,0,0,0,0
130302,2244,1195,1354,1,0,0,0,0,0,0,0,0
130328,413,241,83,0,0,7,0,0,0,0,0,0
130336,15,11,6,0,0,1,0,0,0,0,0,0
130344,22,9,15,51,46,19,0,0,0,0,0,0
130351,119,151,34,0,0,0,0,0,0,0,0,0
130369,252,187,111,0,1,0,0,0,0,0,0,0
130385,153,166,66,0,0,0,0,0,0,0,0,0
130443,0,0,0,938,387,271,0,0,0,0,0,0
130450,1034,323,239,0,0,0,0,0,0,0,0,0
130468,326,219,22,0,0,0,0,0,0,0,0,0
130476,4,9,9,25,29,21,0,0,0,0,0,0
130484,318,70,99,0,0,0,0,0,0,0,0,0
130492,387,73,121,0,0,1,0,0,0,0,0,0
130500,166,83,79,0,4,1,0,0,0,0,0,0
130518,2182,542,2241,0,2,1,0,0,0,0,0,0
130526,0,0,0,82,52,25,0,0,0,0,0,0
130534,38,15,23,43,14,33,0,0,0,0,0,0
130575,46,94,6,0,0,0,0,0,0,0,0,0
130609,0,0,0,8,7,6,0,0,0,0,0,0
130617,121,75,28,0,0,0,0,0,0,0,0,0
130625,0,0,0,219,92,37,0,0,0,0,0,0
130633,0,0,0,60,31,29,0,0,0,0,0,0
130641,39,22,99,0,0,0,0,0,0,0,0,0
130658,186,68,190,0,0,0,0,0,0,0,0,0
130666,101,55,115,0,0,0,0,0,0,0,0,0
130674,78,29,61,0,0,0,0,0,0,0,0,0
130757,17,0,8,126,11,24,0,0,0,0,0,0
130781,540,232,247,0,0,27,0,0,0,0,0,0
130799,0,0,2,336,186,113,0,0,0,0,0,0
130849,0,0,0,0,0,105,0,0,0,0,0,0
130856,0,0,0,6,0,4,0,0,0,0,0,0
130872,11,15,7,0,0,0,0,0,0,0,0,0
130880,139,32,27,0,0,3,0,0,0,0,0,0
130914,0,0,0,24,4,9,0,0,0,0,0,0
130930,0,0,0,256,77,179,0,0,0,0,0,0
130997,106,54,28,0,0,0,0,0,0,0,0,0
131011,0,0,0,15,9,20,0,0,0,0,0,0
131029,14,2,5,27,16,21,0,0,0,0,0,0
131037,282,82,55,33,4,5,0,0,0,0,0,0
131045,187,17,54,0,0,25,0,0,0,0,0,0
131052,0,0,0,92,37,20,0,0,0,0,0,0
131060,52,6,7,13,1,3,0,0,0,0,0,0
131078,0,0,0,81,10,50,0,0,0,0,0,0
131086,0,0,0,47,4,13,0,0,0,0,0,0
131102,49,27,28,39,28,27,0,0,0,0,0,0
131110,0,0,0,151,31,32,0,0,0,0,0,0
131128,0,0,0,41,22,25,0,0,0,0,0,0
131136,36,33,27,3,0,1,0,0,0,0,0,0
131144,0,0,0,170,26,25,0,0,0,0,0,0
131185,204,31,5,144,27,46,0,0,0,0,0,0
131193,340,84,183,8,5,8,0,0,0,0,0,0
131409,411,136,125,1,0,0,0,0,0,0,0,0
131417,16,2,2,0,0,0,0,0,0,0,0,0
131466,495,144,180,69,4,3,0,0,0,0,0,0
131490,0,0,0,83,2,94,0,0,0,0,0,0
131565,82,21,26,0,0,0,0,0,0,0,0,0
131573,294,38,62,0,0,0,0,0,0,0,0,0
131581,0,0,0,0,0,42,0,0,0,0,0,0
131607,3594,875,365,0,0,0,0,0,0,0,0,0
131631,269,66,98,0,0,0,0,0,0,0,0,0
131672,656,125,272,0,0,0,0,0,0,0,0,0
131706,117,17,16,268,67,58,0,0,0,0,0,0
131714,584,207,317,6,11,0,0,0,0,0,0,0
131748,56,13,11,0,0,0,0,0,0,0,0,0
131755,37,7,12,0,0,0,0,0,0,0,0,0
131763,6,0,2,0,0,0,0,0,0,0,0,0
131771,1,0,5,0,0,0,0,0,0,0,0,0
131797,16,0,13,31,0,19,0,0,0,0,0,0
131813,0,0,0,2,0,1,0,0,0,0,0,0
131821,9,1,5,0,1,0,0,0,0,0,0,0
131839,0,0,0,73,11,12,0,0,0,0,0,0
131862,31,2,0,1,0,0,0,0,0,0,0,0
131896,355,164,121,1,0,3,0,0,0,0,0,0
131953,282,145,79,35,16,3,0,0,0,0,0,0
131961,19,13,22,1,0,1,0,0,0,0,0,0
131995,0,0,0,55,16,26,0,0,0,0,0,0
132068,0,0,0,32,13,105,0,0,0,0,0,0
132076,0,0,0,32,9,21,0,0,0,0,0,0
132084,48,4,21,115,22,73,0,0,0,0,0,0
132118,0,0,0,46,17,40,0,0,0,0,0,0
132217,0,0,0,5,0,10,0,0,0,0,0,0
132258,1,0,0,2,0,0,0,0,0,0,0,0
132266,0,0,0,42,0,48,0,0,0,0,0,0
132365,0,0,0,143,41,99,0,0,0,0,0,0
132399,694,204,322,0,0,0,0,0,0,0,0,0
132423,0,0,0,91,38,70,0,0,0,0,0,0
132431,0,0,0,110,44,32,0,0,0,0,0,0
132472,0,0,0,151,13,58,0,0,0,0,0,0
132506,0,0,0,108,18,49,0,0,0,0,0,0
132514,0,0,0,125,27,59,0,0,0,0,0,0
132530,0,0,0,0,0,72,0,0,0,0,0,0
132555,32,11,4,0,0,0,0,0,0,0,0,0
132563,3,0,1,0,0,0,0,0,0,0,0,0
132605,0,0,0,161,10,20,0,0,0,0,0,0
132720,46,33,9,19,3,8,0,0,0,0,0,0
132753,228,86,133,43,25,28,0,0,0,0,0,0
132761,39,14,22,4,8,4,0,0,0,0,0,0
132860,560,214,289,1,0,0,0,0,0,0,0,0
132894,6,0,1,1,0,0,0,0,0,0,0,0
132936,50,11,5,0,1,0,0,0,0,0,0,0
133025,0,0,0,96,27,22,0,0,0,0,0,0
133033,347,55,90,0,0,0,0,0,0,0,0,0
133041,194,1,85,0,0,0,0,0,0,0,0,0
133058,0,0,0,294,97,163,0,0,0,0,0,0
133082,174,32,56,0,0,0,0,0,0,0,0,0
133199,12,0,1,0,0,0,0,0,0,0,0,0
133231,1672,500,630,0,0,0,0,0,0,0,0,0
133264,96,80,28,4,3,0,0,0,0,0,0,0
133272,79,312,20,0,1,0,0,0,0,0,0,0
133280,74,30,29,1,1,1,0,0,0,0,0,0
133322,0,0,0,10,0,10,0,0,0,0,0,0
133397,28,2,2,0,1,0,0,0,0,0,0,0
133405,15,1,0,0,0,0,0,0,0,0,0,0
133413,0,0,0,90,23,37,0,0,0,0,0,0
133561,0,0,0,537,24,328,0,0,0,0,0,0
133603,0,0,0,0,0,9,0,0,0,0,0,0
133629,0,0,0,0,0,20,0,0,0,0,0,0
133637,0,0,0,135,41,97,0,0,0,0,0,0
133660,0,0,0,8,0,0,0,0,0,0,0,0
133686,0,0,0,45,38,26,0,0,0,0,0,0
133694,86,34,19,0,0,0,0,0,0,0,0,0
133736,17,1,1,0,0,0,0,0,0,0,0,0
133744,36,11,9,0,0,1,0,0,0,0,0,0
133751,171,25,19,30,0,1,0,0,0,0,0,0
133769,214,36,0,34,0,144,0,0,0,0,0,0
133835,150,4,11,5,0,21,0,0,0,0,0,0
133876,136,8,55,0,0,0,0,0,0,0,0,0
133884,6,11,5,0,0,0,0,0,0,0,0,0
133892,72,19,41,0,0,0,0,0,0,0,0,0
133900,0,0,0,0,0,1,0,0,0,0,0,0
133918,123,15,27,176,37,35,0,0,0,0,0,0
133926,0,0,0,29,6,13,0,0,0,0,0,0
133959,480,92,157,0,0,265,0,0,0,0,0,0
133975,45,20,33,0,0,0,0,0,0,0,0,0
133983,3,2,2,222,42,62,0,0,0,0,0,0
134031,51,27,5,0,0,0,0,0,0,0,0,0
134056,5,0,2,0,0,0,0,0,0,0,0,0
134072,5,6,1,8,0,1,0,0,0,0,0,0
134080,28,2,15,0,0,0,0,0,0,0,0,0
134098,5,3,0,4,0,0,0,0,0,0,0,0
134106,10,5,2,0,0,0,0,0,0,0,0,0
134130,48,12,6,0,0,0,0,0,0,0,0,0
134148,0,0,0,110,23,54,0,0,0,0,0,0
134189,0,0,0,24,0,8,0,0,0,0,0,0
134239,1033,284,54,0,0,0,0,0,0,0,0,0
134247,133,36,61,0,0,0,0,0,0,0,0,0
134254,197,51,19,0,0,0,0,0,0,0,0,0
134270,0,0,0,353,30,115,0,0,0,0,0,0
134312,0,0,0,160,29,59,0,0,0,0,0,0
134387,441,143,180,0,0,1,0,0,0,0,0,0
134395,0,0,0,1,0,33,0,0,0,0,0,0
134403,0,0,0,30,11,119,0,0,0,0,0,0
134411,554,180,198,0,2,3,0,0,0,0,0,0
134452,0,0,0,131,22,56,0,0,0,0,0,0
134460,0,0,0,49,0,20,0,0,0,0,0,0
134486,196,23,53,0,0,0,0,0,0,0,0,0
134502,0,0,0,125,86,29,0,0,0,0,0,0
134544,13,14,4,0,0,0,0,0,0,0,0,0
134569,57,10,10,0,0,55,0,0,0,0,0,0
134619,0,0,0,76,0,156,0,0,0,0,0,0
134643,0,0,0,57,10,16,0,0,0,0,0,0
134650,171,28,47,165,19,12,0,0,0,0,0,0
134668,21,7,15,157,6,73,0,0,0,0,0,0
134718,0,0,0,23,27,86,0,0,0,0,0,0
134726,0,0,0,32,26,120,0,0,0,0,0,0
134783,0,0,0,155,68,101,0,0,0,0,0,0
134841,14,1,2,10,0,9,0,0,0,0,0,0
135020,0,0,0,22,4,49,0,0,0,0,0,0
135038,0,0,0,200,24,81,0,0,0,0,0,0
135095,0,0,0,56,10,24,0,0,0,0,0,0
135111,404,148,162,38,17,12,0,0,0,0,0,0
135160,2,0,1,0,0,0,0,0,0,0,0,0
135186,12,7,15,44,18,12,0,0,0,0,0,0
135210,0,0,0,111,40,34,0,0,0,0,0,0
135319,0,0,0,174,0,57,0,0,0,0,0,0
135327,273,68,88,0,0,0,0,0,0,0,0,0
135350,9,6,7,0,0,0,0,0,0,0,0,0
135368,0,0,0,75,5,8,0,0,0,0,0,0
135376,0,0,0,15,4,6,0,0,0,0,0,0
135384,481,91,100,184,30,38,0,0,0,0,0,0
135434,1948,824,2282,0,0,0,0,0,0,0,0,0
135459,0,0,0,129,0,44,0,0,0,0,0,0
135483,0,0,0,61,39,27,0,0,0,0,0,0
135491,129,39,61,72,30,44,0,0,0,0,0,0
135517,0,0,0,1,0,2,0,0,0,0,0,0
135558,51,10,9,3,0,1,0,0,0,0,0,0
135566,43,49,48,0,0,0,0,0,0,0,0,0
135574,30,7,5,9,4,31,0,0,0,0,0,0
135582,0,0,0,89,7,16,0,0,0,0,0,0
135590,584,103,308,0,0,0,0,0,0,0,0,0
135608,0,0,0,46,3,3,0,0,0,0,0,0
135624,0,0,0,140,91,28,0,0,0,0,0,0
135665,0,0,0,1,0,0,0,0,0,0,0,0
135699,0,0,0,106,37,39,0,0,0,0,0,0
135707,0,0,0,43,0,21,0,0,0,0,0,0
135780,0,0,0,88,47,47,0,0,0,0,0,0
135806,4,2,0,6,11,0,0,0,0,0,0,0
135822,0,0,0,166,57,50,0,0,0,0,0,0
135830,221,87,6,0,0,18,0,0,0,0,0,0
135871,17,12,6,30,33,28,0,0,0,0,0,0
135889,0,0,0,0,25,12,0,0,0,0,0,0
135947,0,0,0,130,50,38,0,0,0,0,0,0
135988,0,0,0,303,105,236,0,0,0,0,0,0
136002,0,0,0,41,33,31,0,0,0,0,0,0
136010,3,0,0,0,0,0,0,0,0,0,0,0
136069,1228,213,914,0,0,2,0,0,0,0,0,0
136077,0,0,0,22,0,13,0,0,0,0,0,0
136085,5418,1879,2292,10,6,0,0,0,0,0,0,0
136101,0,0,0,89,0,22,0,0,0,0,0,0
136119,0,0,0,0,20,0,0,0,0,0,0,0
136127,0,0,0,14,2,7,0,0,0,0,0,0
136135,0,0,0,336,87,105,0,0,0,0,0,0
136143,0,0,0,17,0,24,0,0,0,0,0,0
136176,0,0,0,67,0,20,0,0,0,0,0,0
136234,2,8,1,55,27,45,0,0,0,0,0,0
136259,0,0,0,129,4,68,0,0,0,0,0,0
136309,370,82,85,0,0,0,0,0,0,0,0,0
136333,0,0,0,41,7,41,0,0,0,0,0,0
136341,0,0,0,107,24,38,0,0,0,0,0,0
136358,0,0,0,4,1,1,0,0,0,0,0,0
136390,65,27,9,235,84,22,0,0,0,0,0,0
136424,189,24,38,237,113,68,0,0,0,0,0,0
136457,0,0,0,45,0,13,0,0,0,0,0,0
136465,0,0,0,28,0,4,0,0,0,0,0,0
136473,0,0,0,20,4,82,0,0,0,0,0,0
136499,0,0,0,52,14,24,0,0,0,0,0,0
136507,6,0,1,42,0,15,0,0,0,0,0,0
136515,0,0,0,60,0,13,0,0,0,0,0,0
136531,1065,132,650,0,0,0,0,0,0,0,0,0
136549,0,0,0,37,10,21,0,0,0,0,0,0
136564,0,0,0,26,9,38,0,0,0,0,0,0
136580,0,0,0,0,0,22,0,0,0,0,0,0
136606,0,0,0,164,46,36,0,0,0,0,0,0
136614,101,39,45,855,71,244,0,0,0,0,0,0
136648,0,0,0,2,10,10,0,0,0,0,0,0
136655,0,0,0,42,23,25,0,0,0,0,0,0
136671,0,0,0,533,89,128,0,0,0,0,0,0
136697,2298,424,1714,8,4,3,0,0,0,0,0,0
136705,208,49,8,51,0,0,0,0,0,0,0,0
136713,0,0,0,88,118,33,0,0,0,0,0,0
136739,0,0,0,37,20,21,0,0,0,0,0,0
136747,721,13,597,3,104,1,0,0,0,0,0,0
136770,78,136,35,0,0,6,0,0,0,0,0,0
136796,0,0,0,33,11,19,0,0,0,0,0,0
136804,1658,1081,1285,130,0,1,0,0,0,0,0,0
136812,26,1,5,0,2,0,0,0,0,0,0,0
136820,0,0,0,187,45,79,0,0,0,0,0,0
136838,0,0,0,0,0,4,0,0,0,0,0,0
136846,4,2,1,1,2,83,0,0,0,0,0,0
136853,0,0,0,131,47,36,0,0,0,0,0,0
136887,0,0,0,2,0,75,0,0,0,0,0,0
136895,0,0,0,94,85,68,0,0,0,0,0,0
136903,0,0,0,76,37,28,0,0,0,0,0,0
136911,0,0,0,43,15,15,0,0,0,0,0,0
136937,1,0,0,9,2,25,0,0,0,0,0,0
136945,0,0,0,8,105,0,0,0,0,0,0,0
136978,0,0,0,1685,197,328,0,0,0,0,0,0
136986,0,0,0,35,3,3,0,0,0,0,0,0
136994,0,0,0,397,116,85,0,0,0,0,0,0
137000,0,0,0,28,7,17,0,0,0,0,0,0
137059,0,0,0,14,4,22,0,0,0,0,0,0
137067,200,42,65,35,10,9,0,0,0,0,0,0
137075,1664,195,756,325,39,93,0,0,0,0,0,0
137109,0,0,0,1,0,0,0,0,0,0,0,0
137117,2758,655,1270,37,1,8,0,0,0,0,0,0
137125,0,0,0,7,4,4,0,0,0,0,0,0
